timestamp,elapsed_sec,vip_sent_rate,normal_sent_rate,total_sent_rate,errors_rate
1768138596.5947013,723.67,0,0,0,0
1768138597.5954382,724.67,0,0,0,0
1768138598.5958548,725.67,0,0,0,0
1768138599.597132,726.67,0,0,0,0
1768138600.597606,727.67,0,0,0,0
1768138601.5983968,728.67,0,0,0,0
1768138602.5988295,729.67,0,0,0,0
1768138603.5993211,730.67,0,0,0,0
1768138604.5998456,731.67,0,0,0,0
1768138605.60045,732.67,0,0,0,0
1768138606.6008306,733.68,0,0,0,0
1768138607.6013353,734.68,0,0,0,0
1768138608.6018713,735.68,0,0,0,0
1768138609.6024103,736.68,0,0,0,0
1768138610.6028738,737.68,0,0,0,0
1768138611.6032376,738.68,0,0,0,0
1768138612.6035924,739.68,0,0,0,0
1768138613.6041136,740.68,0,0,0,0
1768138614.60451,741.68,0,0,0,0
1768138615.6050017,742.68,0,0,0,0
1768138616.6054225,743.68,0,0,0,0
1768138617.6068041,744.68,0,0,0,0
1768138618.6081483,745.68,0,0,0,0
1768138619.6089158,746.68,0,0,0,0
1768138620.6100512,747.68,0,0,0,0
1768138621.6105635,748.68,0,0,0,0
1768138622.6110935,749.69,0,0,0,0
1768138623.6115916,750.69,0,0,0,0
1768138624.6120827,751.69,0,0,0,0
1768138625.6124687,752.69,0,0,0,0
1768138626.612851,753.69,0,0,0,0
1768138627.6133597,754.69,0,0,0,0
1768138628.61374,755.69,0,0,0,0
1768138629.6141033,756.69,0,0,0,0
1768138630.6146057,757.69,0,0,0,0
1768138631.6150317,758.69,0,0,0,0
1768138632.6153538,759.69,0,0,0,0
1768138633.6156964,760.69,0,0,0,0
1768138634.6159823,761.69,0,0,0,0
1768138635.616307,762.69,0,0,0,0
1768138636.6166391,763.69,0,0,0,0
1768138637.6170697,764.69,0,0,0,0
1768138638.6173759,765.69,0,0,0,0
1768138639.61777,766.69,0,0,0,0
1768138640.6181662,767.69,0,0,0,0
1768138641.6187458,768.69,0,0,0,0
1768138642.6191084,769.69,0,0,0,0
1768138643.6194978,770.69,0,0,0,0
1768138644.619841,771.69,0,0,0,0
1768138645.6201513,772.69,0,0,0,0
1768138646.6203732,773.69,0,0,0,0
1768138647.6206548,774.69,0,0,0,0
1768138648.6210308,775.70,0,0,0,0
1768138755.452048,31.41,3528000,0,3528000,535
1768138828.7784483,39.32,5708000,0,5708000,1013
1768138829.7790082,40.32,72000,0,72000,263
1768138830.7794151,41.32,0,0,0,250
1768138831.7797837,42.32,0,0,0,250
1768138832.7801008,43.32,0,0,0,250
1768138833.7804136,44.32,0,0,0,250
1768138834.7808108,45.33,0,0,0,250
1768138835.781172,46.33,0,0,0,250
1768138836.7814467,47.33,0,0,0,250
1768138837.7818422,48.33,0,0,0,250
1768138838.7822037,49.33,0,0,0,250
1768138839.7825325,50.33,0,0,0,250
1768138840.7829149,51.33,0,0,0,250
1768138841.7832398,52.33,0,0,0,250
1768138842.7835393,53.33,0,0,0,250
1768138843.7838905,54.33,0,0,0,250
1768138844.784159,55.33,0,0,0,250
1768138845.784519,56.33,0,0,0,250
1768138846.78494,57.33,0,0,0,250
1768138847.785259,58.33,0,0,0,250
1768138848.7856386,59.33,0,0,0,250
1768138849.7860634,60.33,0,0,0,250
1768138850.7864962,61.33,0,0,0,250
1768138851.7868633,62.33,0,0,0,250
1768138852.7871342,63.33,0,0,0,250
1768138853.7874267,64.33,0,0,0,250
1768138854.7876472,65.33,0,0,0,250
1768138855.78812,66.33,0,0,0,250
1768138856.7885466,67.33,0,0,0,250
1768138857.7890005,68.33,0,0,0,250
1768138858.789477,69.33,0,0,0,250
1768138859.7899394,70.33,0,0,0,250
1768138860.7903671,71.33,0,0,0,250
1768138861.790772,72.34,0,0,0,250
1768138862.7910001,73.34,0,0,0,250
1768138863.7912185,74.34,0,0,0,250
1768138864.7915213,75.34,0,0,0,250
1768138865.7918882,76.34,0,0,0,250
1768138866.7922113,77.34,0,0,0,250
1768138867.7925055,78.34,0,0,0,250
1768138868.7927983,79.34,0,0,0,250
1768138869.7930746,80.34,0,0,0,250
1768138870.793413,81.34,0,0,0,245
1768138871.7936559,82.34,0,0,0,157
1768138872.793998,83.34,0,0,0,115
1768138873.7943015,84.34,0,0,0,99
1768138874.7946348,85.34,0,0,0,91
1768138875.7950358,86.34,0,0,0,83
1768138876.7953498,87.34,0,0,0,76
1768138877.795741,88.34,0,0,0,67
1768138921.239585,40.81,5666000,0,5666000,968
1768138922.345851,41.91,720000,0,720000,144
1768138923.6978242,43.27,398000,0,398000,67
1768138926.0594573,45.63,906000,0,906000,169
1768138927.7671707,47.33,556000,0,556000,116
1768138929.2583337,48.83,514000,0,514000,69
1768138930.8177757,50.39,566000,0,566000,77
1768138932.0503309,51.62,532000,0,532000,91
1768138933.2307448,52.80,506000,0,506000,66
1768138934.8038435,54.37,606000,0,606000,105
1768138935.979871,55.55,832000,0,832000,125
1768138937.130254,56.70,472000,0,472000,58
1768138938.336778,57.90,554000,0,554000,107
1768138939.7392106,59.31,522000,0,522000,78
1768138941.116028,60.68,672000,0,672000,139
1768138942.6690507,62.24,564000,0,564000,59
1768138944.084225,63.65,540000,0,540000,83
1768138945.1147015,64.68,362000,0,362000,57
1768138946.934977,66.50,592000,0,592000,94
1768138948.267906,67.84,584000,0,584000,107
1768138949.666664,69.23,598000,0,598000,67
1768138951.0906782,70.66,412000,0,412000,66
1768138952.461701,72.03,870000,0,870000,137
1768138953.9234734,73.49,744000,0,744000,103
1768138954.948627,74.52,820000,0,820000,133
1768138956.0607688,75.63,660000,0,660000,85
1768138957.427376,77.00,590000,0,590000,84
1768138958.9517152,78.52,426000,0,426000,92
1768138960.840774,80.41,574000,0,574000,102
1768138962.0775435,81.65,526000,0,526000,88
1768138963.137954,82.71,364000,0,364000,36
1768138964.3032453,83.87,388000,0,388000,76
1768138965.3115695,84.88,302000,0,302000,44
1768138966.3309076,85.90,318000,0,318000,36
1768138967.344597,86.91,318000,0,318000,59
1768138968.3462203,87.91,300000,0,300000,42
1768138969.3674464,88.94,288000,0,288000,36
1768138970.3806329,89.95,252000,0,252000,75
1768138971.3812582,90.95,196000,0,196000,30
1768138972.381647,91.95,288000,0,288000,18
1768138973.3827136,92.95,206000,0,206000,22
1768138974.385743,93.95,132000,0,132000,17
1768138975.3860605,94.95,88000,0,88000,14
1768138976.386393,95.95,44000,0,44000,9
1768138977.3867464,96.95,48000,0,48000,4
1768138978.3871894,97.95,50000,0,50000,5
1768138979.3875475,98.96,0,0,0,0
1768138980.3878474,99.96,0,0,0,0
1768138981.388182,100.96,0,0,0,0
1768138982.3885977,101.96,0,0,0,0
1768138983.3889928,102.96,0,0,0,0
1768138984.3894682,103.96,0,0,0,0
1768138985.3898938,104.96,0,0,0,0
1768138986.3903468,105.96,0,0,0,0
1768138987.3909988,106.96,0,0,0,0
1768138988.391366,107.96,0,0,0,0
1768138989.3918293,108.96,0,0,0,0
1768138990.3921843,109.96,0,0,0,0
1768138991.3925312,110.96,0,0,0,0
1768138992.3929029,111.96,0,0,0,0
1768138993.393282,112.96,0,0,0,0
1768138994.3937213,113.96,0,0,0,0
1768138995.3941028,114.96,0,0,0,0
1768138996.3944569,115.96,0,0,0,0
1768138997.3949404,116.96,0,0,0,0
1768138998.3953054,117.96,0,0,0,0
1768138999.3955996,118.96,0,0,0,0
1768139000.395891,119.96,0,0,0,0
1768139001.3962078,120.96,0,0,0,0
1768139002.3966174,121.96,0,0,0,0
1768139003.396941,122.96,0,0,0,0
1768139004.3972478,123.96,0,0,0,0
1768139005.397589,124.97,0,0,0,0
1768139006.3979275,125.97,0,0,0,0
1768139007.3983703,126.97,0,0,0,0
1768139008.3988543,127.97,0,0,0,0
1768139009.399181,128.97,0,0,0,0
1768139010.3995264,129.97,0,0,0,0
1768139011.3999982,130.97,0,0,0,0
1768139012.4004164,131.97,0,0,0,0
1768139013.4006891,132.97,0,0,0,0
1768139014.4010348,133.97,0,0,0,0
1768139015.4014678,134.97,0,0,0,0
1768139016.4019651,135.97,0,0,0,0
1768139017.4028146,136.97,0,0,0,0
1768139018.4031477,137.97,0,0,0,0
1768139019.4036324,138.97,0,0,0,0
1768139020.4040549,139.97,0,0,0,0
1768139021.4043906,140.97,0,0,0,0
1768139022.4048393,141.97,0,0,0,0
1768139023.4057195,142.97,0,0,0,0
1768139024.4059746,143.97,0,0,0,0
1768139073.0381548,32.31,4494000,0,4494000,720
1768139074.1373854,33.41,612000,0,612000,121
1768139075.1669166,34.44,842000,0,842000,95
1768139076.9202273,36.19,556000,0,556000,123
1768139078.5666485,37.84,490000,0,490000,74
1768139079.9445167,39.22,808000,0,808000,144
1768139081.139988,40.41,452000,0,452000,66
1768139082.825217,42.10,482000,0,482000,69
1768139084.1739914,43.45,522000,0,522000,100
1768139085.7135756,44.99,544000,0,544000,77
1768139087.816141,47.09,758000,0,758000,134
1768139089.4511282,48.72,506000,0,506000,78
1768139091.4223764,50.69,770000,0,770000,146
1768139093.0609708,52.33,490000,0,490000,63
1768139094.7794235,54.05,534000,0,534000,102
1768139096.5659313,55.84,536000,0,536000,89
1768139097.8339646,57.11,516000,0,516000,90
1768139099.1996574,58.47,754000,0,754000,93
1768139100.3297844,59.60,634000,0,634000,108
1768139102.1871588,61.46,602000,0,602000,118
1768139103.3491738,62.62,776000,0,776000,105
1768139104.4632487,63.73,674000,0,674000,108
1768139105.916547,65.19,452000,0,452000,52
1768139107.4908943,66.76,656000,0,656000,83
1768139108.818648,68.09,372000,0,372000,65
1768139110.803839,70.08,756000,0,756000,140
1768139112.4179184,71.69,788000,0,788000,104
1768139113.9175212,73.19,592000,0,592000,71
1768139115.3851886,74.66,532000,0,532000,96
1768139116.6182134,75.89,846000,0,846000,164
1768139117.6942663,76.97,696000,0,696000,104
1768139118.9322364,78.20,312000,0,312000,45
1768139120.6941502,79.97,536000,0,536000,82
1768139122.0366583,81.31,656000,0,656000,98
1768139123.2131534,82.48,392000,0,392000,97
1768139124.2525918,83.52,398000,0,398000,54
1768139125.275884,84.55,306000,0,306000,35
1768139126.3091679,85.58,308000,0,308000,34
1768139127.3447514,86.62,360000,0,360000,37
1768139128.34874,87.62,222000,0,222000,34
1768139129.348951,88.62,154000,0,154000,45
1768139130.3546677,89.63,98000,0,98000,19
1768139131.3549402,90.63,92000,0,92000,15
1768139132.355348,91.63,0,0,0,2
1768139133.3556612,92.63,0,0,0,0
1768139134.3560076,93.63,0,0,0,0
1768139135.3563912,94.63,0,0,0,0
1768139136.3567653,95.63,0,0,0,0
1768139137.357081,96.63,0,0,0,0
1768139138.357501,97.63,0,0,0,0
1768139139.357935,98.63,0,0,0,0
1768139140.3583035,99.63,0,0,0,0
1768139141.3587492,100.63,0,0,0,0
1768139283.708089,27.66,2672000,0,2672000,444
1768139285.2161527,29.16,520000,0,520000,76
1768139287.0696454,31.02,520000,0,520000,69
1768139288.3461442,32.29,716000,0,716000,85
1768139289.5685072,33.52,390000,0,390000,140
1768139291.0176568,34.97,438000,0,438000,72
1768139292.1814651,36.13,636000,0,636000,87
1768139293.5333521,37.48,474000,0,474000,59
1768139294.8163948,38.77,480000,0,480000,60
1768139296.5008643,40.45,700000,0,700000,175
1768139297.8251894,41.77,576000,0,576000,92
1768139299.596084,43.54,574000,0,574000,91
1768139300.7520804,44.70,462000,0,462000,53
1768139301.856403,45.81,574000,0,574000,91
1768139303.7290068,47.68,514000,0,514000,119
1768139304.7833662,48.73,434000,0,434000,78
1768139306.561526,50.51,520000,0,520000,64
1768139308.140221,52.09,652000,0,652000,98
1768139309.4534006,53.40,534000,0,534000,110
1768139310.7344136,54.68,618000,0,618000,127
1768139312.3848794,56.33,596000,0,596000,78
1768139313.7070422,57.66,500000,0,500000,53
1768139314.918407,58.87,450000,0,450000,67
1768139316.1042469,60.05,434000,0,434000,80
1768139318.0743313,62.02,424000,0,424000,85
1768139319.6190257,63.57,668000,0,668000,98
1768139320.76993,64.72,484000,0,484000,68
1768139321.9420087,65.89,474000,0,474000,56
1768139323.2298417,67.18,420000,0,420000,75
1768139324.543022,68.49,322000,0,322000,73
1768139326.3769042,70.33,622000,0,622000,95
1768139327.5436373,71.49,390000,0,390000,32
1768139329.0789127,73.03,644000,0,644000,76
1768139330.4213157,74.37,384000,0,384000,68
1768139332.4109626,76.36,560000,0,560000,128
1768139333.601914,77.55,616000,0,616000,87
1768139334.8087327,78.76,398000,0,398000,52
1768139336.6220875,80.57,472000,0,472000,77
1768139337.925217,81.87,512000,0,512000,75
1768139338.925581,82.87,76000,0,76000,14
1768139339.9259899,83.87,102000,0,102000,8
1768139340.9263902,84.88,30000,0,30000,6
1768139341.9268174,85.88,22000,0,22000,4
1768139342.9271882,86.88,0,0,0,0
1768139343.9275444,87.88,0,0,0,0
1768139344.927946,88.88,0,0,0,0
1768139345.92836,89.88,0,0,0,0
1768139346.92865,90.88,0,0,0,0
1768139347.9289045,91.88,0,0,0,0
1768139348.9291842,92.88,0,0,0,0
1768139349.9295342,93.88,0,0,0,0
1768139350.929861,94.88,0,0,0,0
1768139351.9301767,95.88,0,0,0,0
1768139352.9306314,96.88,0,0,0,0
1768139602.1057692,27.06,2976000,0,2976000,470
1768139603.4666991,28.42,622000,0,622000,96
1768139604.7020373,29.66,718000,0,718000,92
1768139606.011747,30.97,654000,0,654000,101
1768139607.273227,32.23,674000,0,674000,97
1768139608.464001,33.42,506000,0,506000,130
1768139609.7164009,34.67,672000,0,672000,104
1768139610.9353487,35.89,626000,0,626000,94
1768139612.095255,37.05,454000,0,454000,64
1768139613.2009842,38.16,582000,0,582000,85
1768139615.007081,39.96,434000,0,434000,92
1768139616.2695878,41.23,664000,0,664000,150
1768139617.6427333,42.60,642000,0,642000,56
1768139618.9296334,43.89,594000,0,594000,57
1768139620.499397,45.46,600000,0,600000,61
1768139621.8657515,46.82,718000,0,718000,137
1768139622.896016,47.85,578000,0,578000,108
1768139624.0465043,49.00,620000,0,620000,93
1768139625.8141887,50.77,360000,0,360000,50
1768139627.5074685,52.46,696000,0,696000,113
1768139629.0108304,53.97,956000,0,956000,216
1768139630.3378804,55.29,570000,0,570000,60
1768139632.0915976,57.05,636000,0,636000,69
1768139633.4739325,58.43,674000,0,674000,69
1768139635.2452416,60.20,620000,0,620000,95
1768139636.4902835,61.45,782000,0,782000,147
1768139638.2652574,63.22,580000,0,580000,70
1768139639.5313663,64.49,748000,0,748000,92
1768139641.3498845,66.31,900000,0,900000,125
1768139642.565556,67.52,838000,0,838000,169
1768139644.4312174,69.39,702000,0,702000,90
1768139645.6561654,70.61,610000,0,610000,88
1768139647.1811917,72.14,562000,0,562000,78
1768139648.4080288,73.36,470000,0,470000,103
1768139650.1336088,75.09,588000,0,588000,118
1768139651.7030652,76.66,700000,0,700000,81
1768139653.318094,78.27,668000,0,668000,91
1768139654.755526,79.71,484000,0,484000,85
1768139656.2231448,81.18,734000,0,734000,153
1768139657.231662,82.19,440000,0,440000,52
1768139658.232087,83.19,200000,0,200000,22
1768139659.2323914,84.19,80000,0,80000,16
1768139660.232813,85.19,62000,0,62000,10
1768139661.233308,86.19,6000,0,6000,18
1768139662.2338598,87.19,0,0,0,12
1768139663.234837,88.19,0,0,0,0
1768139664.235313,89.19,0,0,0,0
1768139665.235787,90.19,0,0,0,0
1768139666.2365844,91.19,0,0,0,0
1768139667.2368996,92.19,0,0,0,0
1768139668.2372546,93.19,0,0,0,0
1768139749.151144,29.99,4054000,0,4054000,587
1768139750.5607243,31.40,632000,0,632000,81
1768139751.6910696,32.53,750000,0,750000,133
1768139752.9233747,33.76,666000,0,666000,109
1768139754.386386,35.23,524000,0,524000,82
1768139755.5600562,36.40,526000,0,526000,78
1768139757.363094,38.20,596000,0,596000,69
1768139759.3372755,40.18,648000,0,648000,142
1768139760.5089433,41.35,496000,0,496000,116
1768139761.9924839,42.83,376000,0,376000,61
1768139763.5905094,44.43,510000,0,510000,62
1768139766.0129106,46.85,846000,0,846000,158
1768139767.9153147,48.76,722000,0,722000,153
1768139769.7141867,50.56,570000,0,570000,80
1768139771.9849112,52.83,708000,0,708000,100
1768139773.3124871,54.15,668000,0,668000,153
1768139775.4864862,56.33,726000,0,726000,109
1768139776.82867,57.67,560000,0,560000,71
1768139778.2178059,59.06,374000,0,374000,46
1768139780.310379,61.15,508000,0,508000,107
1768139781.880459,62.72,930000,0,930000,159
1768139783.5475144,64.39,640000,0,640000,62
1768139784.8713968,65.71,372000,0,372000,60
1768139786.4771678,67.32,502000,0,502000,99
1768139789.2565854,70.10,910000,0,910000,126
1768139790.8620765,71.70,504000,0,504000,64
1768139792.377545,73.22,596000,0,596000,76
1768139794.1195583,74.96,782000,0,782000,151
1768139796.083648,76.92,754000,0,754000,110
1768139797.3467553,78.19,432000,0,432000,37
1768139799.1343915,79.98,688000,0,688000,89
1768139800.6297271,81.47,660000,0,660000,123
1768139801.64085,82.48,362000,0,362000,47
1768139802.645153,83.49,298000,0,298000,41
1768139803.6488054,84.49,292000,0,292000,42
1768139804.6641533,85.51,216000,0,216000,40
1768139805.6687813,86.51,198000,0,198000,37
1768139806.6715975,87.51,94000,0,94000,22
1768139807.6720333,88.51,42000,0,42000,6
1768139808.6725216,89.51,4000,0,4000,0
1768139809.6729872,90.51,0,0,0,0
1768139810.6733923,91.51,0,0,0,0
1768139811.6738539,92.51,0,0,0,0
1768139812.6742613,93.52,0,0,0,0
1768139813.6746533,94.52,0,0,0,0
1768139814.6749866,95.52,0,0,0,0
1768139815.6753054,96.52,0,0,0,0
1768139927.4052982,27.60,3440000,0,3440000,521
1768139928.8845644,29.08,870000,0,870000,143
1768139929.9540074,30.15,598000,0,598000,76
1768139931.033112,31.23,530000,0,530000,63
1768139932.3509686,32.55,610000,0,610000,118
1768139933.4529188,33.65,556000,0,556000,94
1768139934.6246493,34.82,652000,0,652000,120
1768139935.7310636,35.93,594000,0,594000,70
1768139936.9623535,37.16,742000,0,742000,90
1768139938.0718045,38.27,616000,0,616000,82
1768139939.1598644,39.36,462000,0,462000,100
1768139940.2154007,40.41,654000,0,654000,129
1768139941.8377993,42.03,702000,0,702000,103
1768139943.2096825,43.41,734000,0,734000,78
1768139944.262475,44.46,746000,0,746000,86
1768139945.5386684,45.74,600000,0,600000,94
1768139946.7484815,46.95,688000,0,688000,136
1768139948.0918326,48.29,530000,0,530000,93
1768139949.6120284,49.81,894000,0,894000,95
1768139950.9207313,51.12,836000,0,836000,97
1768139952.0642705,52.26,748000,0,748000,131
1768139953.5325005,53.73,710000,0,710000,115
1768139955.0332658,55.23,762000,0,762000,118
1768139956.579746,56.78,752000,0,752000,110
1768139957.7651076,57.96,698000,0,698000,86
1768139958.968887,59.17,672000,0,672000,133
1768139960.320856,60.52,542000,0,542000,96
1768139961.8090968,62.01,852000,0,852000,138
1768139963.2927825,63.49,576000,0,576000,68
1768139964.3319285,64.53,800000,0,800000,99
1768139965.823217,66.02,714000,0,714000,129
1768139967.2103994,67.41,774000,0,774000,148
1768139968.5904963,68.79,816000,0,816000,113
1768139969.7987623,70.00,736000,0,736000,83
1768139971.348402,71.55,812000,0,812000,118
1768139972.7829235,72.98,710000,0,710000,122
1768139974.0977497,74.29,682000,0,682000,111
1768139975.2756634,75.47,656000,0,656000,74
1768139976.360693,76.56,624000,0,624000,101
1768139977.6161077,77.81,548000,0,548000,89
1768139979.0065508,79.20,670000,0,670000,139
1768139980.3127196,80.51,494000,0,494000,89
1768139981.3391032,81.54,542000,0,542000,91
1768139982.3392804,82.54,314000,0,314000,44
1768139983.3396437,83.54,252000,0,252000,30
1768139984.3400571,84.54,96000,0,96000,46
1768139985.340377,85.54,68000,0,68000,16
1768139986.3407722,86.54,8000,0,8000,30
1768139987.3410275,87.54,0,0,0,0
1768139988.3413184,88.54,0,0,0,0
1768139989.3418007,89.54,0,0,0,0
1768139990.3422446,90.54,0,0,0,0
1768139991.3425734,91.54,0,0,0,0
1768139992.342897,92.54,0,0,0,0
1768140009.2763226,21.67,366000,0,366000,231
1768140010.307903,22.70,328000,0,328000,153
1768140011.3732307,23.76,318000,0,318000,188
1768140012.4298959,24.82,392000,0,392000,232
1768140013.4831002,25.87,362000,0,362000,243
1768140014.5486362,26.94,348000,0,348000,167
1768140015.605394,28.00,336000,0,336000,215
1768140016.61759,29.01,354000,0,354000,194
1768140017.6391442,30.03,306000,0,306000,197
1768140018.7006674,31.09,366000,0,366000,187
1768140019.77111,32.16,306000,0,306000,232
1768140020.813734,33.20,342000,0,342000,236
1768140021.823704,34.21,258000,0,258000,217
1768140022.8654773,35.26,280000,0,280000,185
1768140023.8780415,36.27,350000,0,350000,220
1768140024.8842218,37.28,326000,0,326000,160
1768140025.8917902,38.28,372000,0,372000,222
1768140026.9487355,39.34,332000,0,332000,207
1768140027.9977477,40.39,320000,0,320000,188
1768140029.0077288,41.40,314000,0,314000,188
1768140030.010326,42.40,308000,0,308000,200
1768140031.019652,43.41,246000,0,246000,155
1768140032.0338256,44.42,272000,0,272000,233
1768140033.0482647,45.44,346000,0,346000,214
1768140034.1100097,46.50,280000,0,280000,188
1768140035.116015,47.51,356000,0,356000,203
1768140036.1161995,48.51,268000,0,268000,206
1768140037.1212833,49.51,240000,0,240000,123
1768140038.1268017,50.52,388000,0,388000,225
1768140039.1297157,51.52,260000,0,260000,190
1768140040.171288,52.56,300000,0,300000,174
1768140041.1959136,53.59,352000,0,352000,205
1768140042.2287295,54.62,358000,0,358000,173
1768140043.2298756,55.62,230000,0,230000,205
1768140044.3211236,56.71,368000,0,368000,179
1768140045.3428037,57.73,376000,0,376000,234
1768140046.3662598,58.76,354000,0,354000,187
1768140047.4584208,59.85,326000,0,326000,186
1768140048.5154357,60.91,450000,0,450000,186
1768140049.5260189,61.92,328000,0,328000,194
1768140050.5300667,62.92,226000,0,226000,213
1768140051.5639315,63.95,334000,0,334000,236
1768140052.5672379,64.96,310000,0,310000,210
1768140053.577921,65.97,366000,0,366000,171
1768140054.5933666,66.98,330000,0,330000,167
1768140055.7709167,68.16,318000,0,318000,182
1768140056.803037,69.19,374000,0,374000,302
1768140057.8097935,70.20,280000,0,280000,204
1768140058.8122787,71.20,278000,0,278000,194
1768140059.8898158,72.28,310000,0,310000,145
1768140060.9124074,73.30,382000,0,382000,200
1768140061.9507632,74.34,350000,0,350000,193
1768140062.951014,75.34,286000,0,286000,212
1768140063.9606318,76.35,346000,0,346000,205
1768140064.9695113,77.36,354000,0,354000,160
1768140066.0075388,78.40,318000,0,318000,186
1768140067.014894,79.41,304000,0,304000,203
1768140068.0231528,80.41,246000,0,246000,185
1768140069.0281613,81.42,58000,0,58000,137
1768140070.0287173,82.42,0,0,0,21
1768140071.0292885,83.42,0,0,0,0
1768140072.0296152,84.42,0,0,0,0
1768140073.0299413,85.42,0,0,0,0
1768140074.03024,86.42,0,0,0,0
1768140206.140279,22.66,1188000,0,1188000,150
1768140207.1435065,23.67,228000,0,228000,32
1768140208.2483022,24.77,628000,0,628000,65
1768140209.3879535,25.91,588000,0,588000,138
1768140210.422859,26.95,198000,0,198000,58
1768140211.477536,28.00,140000,0,140000,18
1768140212.5072403,29.03,358000,0,358000,56
1768140213.5875392,30.11,358000,0,358000,31
1768140214.6790283,31.20,210000,0,210000,34
1768140215.8196878,32.34,24000,0,24000,69
1768140216.8398564,33.36,0,0,0,32
1768140218.0321295,34.56,0,0,0,0
1768140219.2834842,35.81,0,0,0,41
1768140220.4457552,36.97,0,0,0,7
1768140221.4694812,37.99,0,0,0,0
1768140222.481627,39.01,0,0,0,0
1768140223.5278616,40.05,0,0,0,0
1768140224.5686042,41.09,0,0,0,0
1768140225.5998597,42.12,0,0,0,0
1768140226.6198921,43.14,0,0,0,0
1768140227.6578376,44.18,0,0,0,0
1768140228.6911063,45.22,0,0,0,0
1768140229.728244,46.25,0,0,0,0
1768140230.7488499,47.27,0,0,0,0
1768140231.773376,48.30,0,0,0,0
1768140232.8006518,49.33,0,0,0,0
1768140233.8455434,50.37,0,0,0,0
1768140234.899542,51.42,0,0,0,0
1768140235.9493248,52.47,0,0,0,0
1768140236.9973607,53.52,0,0,0,0
1768140238.038745,54.56,0,0,0,0
1768140239.0642426,55.59,0,0,0,0
1768140240.1187916,56.64,0,0,0,0
1768140241.1451244,57.67,0,0,0,0
1768140242.178918,58.70,0,0,0,0
1768140243.2126567,59.74,0,0,0,0
1768140244.252969,60.78,0,0,0,0
1768140245.2998395,61.82,0,0,0,0
1768140246.3415208,62.87,0,0,0,0
1768140247.3787494,63.90,0,0,0,0
1768140248.418662,64.94,0,0,0,0
1768140249.4641554,65.99,0,0,0,0
1768140250.503269,67.03,0,0,0,0
1768140251.5435762,68.07,0,0,0,0
1768140252.588126,69.11,0,0,0,0
1768140253.640267,70.16,0,0,0,0
1768140254.6990767,71.22,0,0,0,0
1768140255.7359002,72.26,0,0,0,0
1768140256.7827861,73.31,0,0,0,0
1768140257.8355687,74.36,0,0,0,0
1768140258.8776505,75.40,0,0,0,0
1768140259.935424,76.46,0,0,0,0
1768140261.0008032,77.53,0,0,0,0
1768140262.0634341,78.59,0,0,0,0
1768140263.1116254,79.64,0,0,0,0
1768140264.1558516,80.68,0,0,0,0
1768140265.181546,81.71,0,0,0,0
1768140266.1818042,82.71,0,0,0,0
1768140267.1820705,83.71,0,0,0,0
1768140268.182274,84.71,0,0,0,0
1768140269.1824677,85.71,0,0,0,0
1768141516.408669,23.98,1372000,0,1372000,171
1768141517.4188251,24.99,576000,0,576000,84
1768141518.4190843,25.99,24000,0,24000,14
1768141519.4291973,27.00,0,0,0,91
1768141520.4295697,28.00,12000,0,12000,10
1768141521.4299417,29.00,64000,0,64000,2
1768141522.430207,30.00,170000,0,170000,77
1768141523.4305458,31.00,6000,0,6000,67
1768141524.443145,32.02,6000,0,6000,5
1768141525.6708965,33.24,568000,0,568000,166
1768141526.6987798,34.27,696000,0,696000,72
1768141527.7255979,35.30,68000,0,68000,10
1768141528.7761002,36.35,88000,0,88000,11
1768141529.8050258,37.38,382000,0,382000,51
1768141530.8178117,38.39,260000,0,260000,27
1768141531.830224,39.40,190000,0,190000,154
1768141532.8653,40.44,462000,0,462000,67
1768141533.8696063,41.44,204000,0,204000,23
1768141534.8703423,42.44,0,0,0,0
1768141535.8706014,43.44,0,0,0,0
1768141536.8709035,44.44,0,0,0,6
1768141537.8849037,45.46,12000,0,12000,143
1768141538.8904984,46.46,4000,0,4000,82
1768141539.8907847,47.46,0,0,0,21
1768141540.8910224,48.46,0,0,0,0
1768141541.8912153,49.46,0,0,0,0
1768141542.8914156,50.46,0,0,0,5
1768141543.8916166,51.47,0,0,0,148
1768141544.8917656,52.47,14000,0,14000,77
1768141545.8919716,53.47,2000,0,2000,22
1768141546.8922584,54.47,0,0,0,0
1768141547.8925023,55.47,0,0,0,0
1768141548.892841,56.47,0,0,0,5
1768141549.8930304,57.47,0,0,0,143
1768141550.8932295,58.47,2000,0,2000,82
1768141551.8935418,59.47,0,0,0,22
1768141552.8938909,60.47,0,0,0,0
1768141553.8942387,61.47,0,0,0,0
1768141554.8947902,62.47,0,0,0,5
1768141555.8950121,63.47,0,0,0,141
1768141556.895238,64.47,4000,0,4000,84
1768141557.8954878,65.47,0,0,0,22
1768141558.8957276,66.47,0,0,0,0
1768141559.8961537,67.47,0,0,0,0
1768141560.8965414,68.47,0,0,0,5
1768141561.896817,69.47,0,0,0,136
1768141562.8970234,70.47,140000,0,140000,94
1768141563.8973517,71.47,4000,0,4000,20
1768141564.8979163,72.47,14000,0,14000,1
1768141565.898306,73.47,0,0,0,0
1768141566.8987076,74.47,24000,0,24000,3
1768141567.8991127,75.47,22000,0,22000,132
1768141568.8993764,76.47,470000,0,470000,97
1768141569.8997064,77.47,98000,0,98000,19
1768141570.8999705,78.47,0,0,0,0
